5296486	2554588	35896	35945	34698	35899	37284	37906	38757	39659	41359	41042	43535	41271	39861	39863	38692	37791	37029	36240	35621	33477	32875	30790	31279	30337	30221	30496	29072	31103	34782	38235	38573	37290	37589	40192	41312	44187	46171	45525	45207	46596	45800	45442	45715	44111	41734	41203	38693	38106	37507	35892	34910	34722	36066	36075	27518	26587	26890	27331	24523	21560	21368	19954	20105	18165	17653	16586	15861	14670	15064	14626	14964	14083	13975	12693	11928	11672	10728	9822	10047	8954	8201	6570	5887	4793	4266	3486	3385	2681	2055	1625	1179	947	880	485	457	182	188	98	56	67	135	5	0	2741898	32782	34937	33446	34503	36053	36901	36346	38907	39311	39747	39946	39409	37736	36963	38196	35903	35429	34177	33433	32428	33492	30684	30863	31404	30568	31959	31428	34367	37732	41061	41751	39686	40759	42566	44298	48236	48400	48590	49576	49046	49097	48030	48522	46188	44083	44159	42324	42568	40264	40279	38690	37765	38695	38993	29379	30368	28873	29912	26727	23757	22640	22025	21064	19689	20085	19642	17708	18522	17758	17563	18166	17370	17437	17310	16679	16564	16245	15706	14762	13620	13154	10966	10135	9533	8630	8317	6525	5800	5179	4560	3764	3177	2474	2101	1550	1017	917	610	376	287	557	6	16
6349097	3058375	39656	40500	40833	40701	40559	42316	43454	44957	44792	47659	46401	43884	44753	42363	43198	42343	40795	40713	43363	42399	43034	40419	38812	38627	38324	39321	38918	41926	43759	46574	48630	46401	46252	49153	51028	53547	53148	54112	52724	54448	54695	52344	52023	50447	50409	47804	46231	45878	44256	41954	41500	41302	41480	41794	31521	31539	32064	32536	27218	24369	23396	23351	22433	21125	20853	21339	19354	20326	18959	19671	19019	19020	19103	17975	17039	16267	15360	14276	13914	12792	11781	10019	9265	8098	7188	5953	5210	4054	3797	2722	2282	1622	1549	900	607	556	419	241	124	96	134	13	13	3290722	39122	38013	38080	38191	39193	39896	40231	41982	41407	44624	44222	43000	42728	40309	40704	38785	37226	38377	42997	44957	43079	41812	41712	39971	40349	40202	40846	42903	45022	49667	49510	48410	49413	50123	52262	54678	56604	53643	56384	56023	56779	53883	54286	53439	52370	50701	48216	47865	46858	44937	44647	42735	44867	44650	33878	33352	34161	35187	29780	27680	26423	25552	25108	24439	23728	24428	22033	23556	23265	24344	24363	24839	24284	23848	23662	23581	23066	22515	21282	20620	19443	18099	17728	15548	14690	12361	11740	10635	8686	8062	6692	5713	4755	3808	3100	2305	1700	1263	901	545	968	111	5
9938444	4871161	67735	67488	66837	69446	71686	73176	73432	76579	78482	80930	81027	75598	75917	74109	76838	74373	73542	73335	72279	71073	71266	67756	63593	63010	60966	60955	59094	63179	68437	73459	73069	69087	68421	69731	72275	78032	79051	78210	80195	82091	82925	80141	80360	80703	78716	78534	74523	73390	72460	66645	67297	63463	64526	64859	48480	49057	49902	51280	45483	41191	38926	38043	36137	33585	34287	32872	29573	29791	29618	30846	29428	28787	29198	26804	25800	24478	22770	20552	19987	17425	15308	14219	12683	10776	9692	8221	7193	5949	4520	3416	2464	2113	1775	1324	831	628	478	275	263	183	239	5	5	5067283	64626	64688	65002	64770	67384	70237	70361	71356	74486	76983	76778	71376	72397	71211	71906	70585	68238	69681	68806	70022	70829	65436	62739	60541	61592	61033	60841	63905	68026	73596	71180	69063	67878	71142	72098	77990	80918	79643	81089	81975	82444	81823	83687	82510	79991	78775	76312	74543	72904	70302	68689	65684	66987	66411	51233	50504	51788	53495	48241	43736	41329	40770	39228	37526	37221	37351	33581	34757	35339	37056	36324	34538	35646	34852	34381	33611	31898	29962	30085	28400	25578	23901	21955	19631	18882	17232	15059	13133	11086	9677	7554	6235	5132	4229	3436	2343	1843	1317	888	754	1019	63	15
4919479	2434526	33781	33457	32247	34431	34342	35147	36412	36630	36742	38220	38898	37864	38488	38954	38977	39277	37724	39031	37717	35878	35781	33932	32186	31371	31481	31285	29772	31360	32504	35869	36716	35126	33801	35597	36488	39511	42209	41368	42430	44163	44266	41304	42424	40354	40253	38697	37330	36852	36237	35062	33352	30881	31991	30475	23372	23560	23985	23404	21148	20157	18364	17905	17301	16475	15991	15668	14719	14088	14310	14352	13925	13302	13475	12755	11603	11842	10403	10541	9674	8880	7636	7195	6493	6139	5226	4539	4193	3301	2860	2202	1752	1305	1048	779	710	399	339	185	154	98	112	9	8	2484953	30871	31680	31484	32384	33311	33254	34502	35346	35860	36576	36655	36833	35326	36093	36959	36722	35184	36877	36670	34142	34022	32182	31358	30360	31515	29575	29340	30110	32720	35644	35180	35694	33485	34181	36585	39866	39968	42167	42239	42986	43404	41309	42104	39555	39430	38326	36958	36281	36121	33181	32867	30965	31475	30429	24030	24199	23872	23940	21728	19806	19538	19196	18437	17823	16877	16254	15985	16179	16208	15684	15941	15660	15885	15522	15323	15747	14362	13687	13878	13159	12305	12056	11370	10476	10026	9307	8299	7285	6833	5780	5088	4140	3692	2770	2366	1642	1415	1025	546	365	884	29	23
2844658	1373314	21383	20704	19744	20593	21192	22138	21440	22974	22599	22609	23504	21901	21494	22220	22567	23002	22547	22952	23734	25067	24839	23070	22083	20328	18669	18085	17793	17527	19128	19736	18551	18262	17337	17157	18827	21176	21012	20851	21148	21564	21630	21498	21760	20634	19954	19981	18928	18653	17833	17893	17606	16287	17198	16733	12881	13288	12738	13259	11985	11358	11432	10919	11129	9929	9974	9947	8954	9339	8377	8499	7941	7590	7664	7762	6785	5735	5419	5323	4959	4528	4330	3633	2860	2473	2442	2319	1780	1695	1247	1236	827	647	513	428	288	216	188	76	118	54	107	20	8	1471344	20422	19753	19477	19743	20194	20381	20945	21535	22460	21269	22266	21639	21016	21381	21500	21672	21609	21579	22097	24444	23587	23012	20913	20488	20406	18608	18367	19565	20108	20920	19693	18505	18724	18647	19762	22088	22161	23112	22165	22740	23777	21519	22375	22322	21577	21049	20378	19861	18911	18541	18302	17111	18397	17347	14389	14462	14481	14261	12917	12854	12442	11800	12660	11326	11371	11674	10221	11133	11033	10611	10473	10518	10005	10298	9686	8494	8690	8166	8213	7433	7726	6506	5606	5289	4857	4700	4226	3970	3356	3148	2627	1964	1847	1358	1107	831	562	413	405	252	474	78	11
5595211	2718409	37816	38637	36259	37427	38627	39455	40258	40262	41111	42847	42427	42201	41335	42145	43322	43000	41536	41731	41143	40794	40050	38622	36959	35903	34498	34325	33170	34573	36975	40176	38305	36100	36059	36908	38258	41995	43683	43748	45522	46766	47057	44637	44744	43952	42285	41848	39699	38011	37862	36427	35460	35602	35422	34402	26355	27672	28086	28056	25557	24844	23224	22102	21275	20688	20780	20441	19442	19255	19014	18195	17606	17133	17139	16261	15473	14874	13698	12339	11799	10651	9630	8346	7537	6593	6095	4975	4224	3854	2914	2526	1977	1449	1156	752	592	459	271	201	206	115	223	5	14	2876802	35854	35943	35739	36098	36789	35765	37915	39255	39702	41703	41382	41108	38723	40561	40154	40022	39709	39284	39527	40268	39776	37604	37976	35494	35589	36001	34005	34946	36979	40827	38851	36103	37425	37541	37801	43277	44629	44787	46783	47192	47287	45580	45437	44309	43450	42870	41797	39754	40304	37923	38064	37034	36882	36257	28299	29464	30710	30540	27907	26087	25061	24385	24013	22986	22711	22903	21753	21907	22049	21943	21554	21339	21291	20895	20450	20646	18751	18684	18564	16714	15817	14462	13608	12601	11462	10836	9846	8966	7724	6688	6020	5069	4074	3090	2594	1852	1412	816	781	536	863	44	0
902195	449733	5620	5747	5304	5787	5792	5808	6125	6354	6650	7042	6914	6754	7225	7239	7571	7699	7557	7403	7109	6580	6299	6414	6307	6059	5921	5094	5219	4953	5081	5623	5384	4940	4946	5396	5098	6043	6386	6903	7000	6962	7693	7159	7670	7116	7837	7645	7243	7905	7244	6797	6667	6732	6420	6427	5206	4981	4674	5010	4489	4345	4158	3894	3891	3836	3323	3541	3056	3115	3089	2912	3112	2930	2918	2683	2696	2466	2299	2274	2177	1907	1633	1695	1324	1317	1140	793	740	700	698	434	360	310	204	184	91	72	72	15	35	27	32	8	4	452462	5176	5163	5144	5446	5654	5441	5779	5885	6375	6533	6705	6820	6640	6678	6909	7048	6899	7058	6587	6176	6082	5805	5681	5544	5066	5100	4721	4354	5259	5223	5253	4946	5093	5238	5547	6208	6404	6617	7409	7292	7814	7642	8020	7620	7710	7539	7264	7527	7106	7047	6826	6234	5866	6245	4800	4676	5070	4878	4366	4246	3862	3644	4203	3673	3758	3449	3233	3297	3307	3320	3523	3070	3160	3024	3279	2695	2824	2772	2798	2554	2511	2293	2374	1990	1951	1776	1424	1301	1331	1059	793	569	559	416	277	247	190	143	142	87	112	18	0
1711263	843112	12189	12083	11950	11534	11927	12239	12095	12710	13071	13250	13132	12644	13380	13332	13017	13950	14196	13507	13842	13413	12668	13499	12134	11834	11597	11339	10297	11718	11374	12075	11358	11284	10665	11239	11423	12561	13145	13422	13231	13646	13813	13758	13754	13139	13521	12580	12856	12299	12100	11280	11375	11073	10659	10338	7924	8105	8384	8005	7025	6650	6458	6394	6394	5874	5768	5945	5327	5629	5668	5341	5123	5512	5322	4764	4722	4863	4423	3851	4049	3256	3025	2640	2613	2214	2032	1545	1355	1382	1198	837	675	540	519	432	291	141	124	103	54	36	52	8	5	868151	11181	11547	10805	11393	11954	11923	11736	12051	12429	12559	12352	12596	11857	12844	13061	12757	13375	12989	13003	12855	13170	11829	12027	11226	11310	10649	10500	10779	11044	11574	10952	10620	10831	10811	11306	12028	12606	13705	13328	13903	13778	12748	13923	13281	12734	12873	12748	12476	12202	11565	11338	10568	10778	10710	7691	8585	8177	8229	7597	6948	6939	6781	6359	6499	6416	6549	6102	6467	6347	6384	6479	6378	6166	6079	5896	5969	5649	5583	5577	5057	4936	4880	4341	3766	3925	3328	3277	3006	2371	2354	2115	1877	1404	1178	841	726	531	292	235	221	430	26	1
1998257	1016086	15322	14360	15078	14707	15022	15999	15424	15194	15511	16063	15184	14061	14062	14093	13689	12273	12668	13202	12803	12509	13148	12738	13553	13380	14778	14463	14278	15037	15064	17187	17411	16274	16975	15724	16901	17083	17863	17442	18672	17846	17538	15954	16278	16630	15314	16146	15098	13802	12787	13459	13887	12670	12764	13986	10223	10599	10738	11012	9517	9519	8805	9356	8886	8274	7997	7464	7207	7075	6978	6752	6838	6301	5935	5527	5380	4894	4713	3850	3836	2918	3008	2294	2021	1651	1419	1345	1010	772	721	523	347	248	208	146	115	118	46	20	17	32	77	0	0	982171	13759	14444	13283	14421	14141	14321	14366	14520	14336	14750	15180	13801	13455	12975	13156	12791	12128	11992	12008	11203	12069	12005	12283	12928	12945	12665	13090	13784	14607	16682	16073	14820	14975	14512	15224	16448	16327	15302	15646	16731	16163	15542	15974	15154	14772	15186	14867	14065	13462	12323	13049	12376	13346	13762	11130	10927	11061	11074	9737	9718	8813	8408	8467	8355	7603	7597	6980	7345	6494	7054	6933	6313	6502	6248	5635	5859	5145	4569	4627	4004	3610	3217	2780	2896	2189	1875	1701	1523	1070	894	916	702	493	385	409	230	167	143	52	55	73	2	4
1235786	608140	7526	7802	7436	7882	8342	8312	8506	9217	9483	9726	9958	8840	9840	9323	9538	9347	8694	9025	8525	8510	7329	7556	7471	6316	5866	5633	6903	6790	7523	8518	8160	8417	8373	9582	9367	10411	10743	10611	10995	11423	11514	11477	11307	10779	10454	10401	10095	10391	9431	8973	9150	8489	9165	9395	6568	6594	6915	6861	6024	5511	4826	4885	4428	3976	4469	4378	3942	3949	3793	3775	4071	3493	3246	3297	3082	2850	2343	2711	2508	1987	2136	1538	1557	1341	1228	1040	859	648	476	446	437	336	216	201	95	108	75	22	15	7	20	10	7	627646	7163	7118	7170	7202	7805	7636	8158	8794	9088	9699	9398	9498	9499	8624	8562	8796	7976	7918	8678	8342	8139	7004	6638	6042	6482	6217	6351	6824	7969	8732	8716	8642	8477	9007	9511	10502	11114	11284	11379	11433	11704	11877	11134	11146	10573	11115	9882	9875	9713	8926	8673	8952	9690	8844	6662	6335	6714	6828	6129	5373	5161	5204	4705	4425	4623	4593	3938	4163	4232	4223	4224	4227	4141	3880	3999	4320	3476	3354	3354	3273	2786	2655	2675	2333	2284	2525	1951	1703	1425	1106	1073	845	780	481	462	361	326	211	150	82	165	20	0
8414350	4077993	56801	56041	55883	58173	58597	60837	60720	63399	62860	64089	63450	62395	61169	58932	58234	55470	55406	55801	52613	48436	49754	46924	48818	50538	49867	50350	48748	52049	55656	59805	62202	59613	61328	64231	67578	72633	70985	71673	73285	74424	75321	71312	72391	70127	68798	66205	60188	58972	57792	55595	54979	52333	55760	55107	42298	42197	41508	44907	36756	33889	33872	32131	31167	29977	28333	26852	26018	26495	25831	26836	26600	25109	24739	24165	22355	22032	20146	18636	18014	17060	14707	12601	11316	10270	8984	8019	6237	5138	4248	3308	2533	2134	1778	1187	1039	629	393	270	200	162	247	13	10	4336357	54077	54056	53279	55006	56169	57744	58219	59146	60086	61434	61995	59239	57070	55780	54137	53708	51576	50496	48990	44869	46350	45932	46502	48062	47422	48315	49773	52650	56471	62141	62793	61624	63864	66631	69291	74923	75649	73971	73468	76360	76624	75440	74724	71857	69387	68077	63777	62163	60586	60180	58940	58514	59122	60105	46448	45313	45715	48486	41513	38253	36991	35791	35548	33411	33400	32296	31132	31412	32191	33847	33309	31718	32963	32011	31562	31501	29766	28414	28272	26648	25026	22047	20056	19402	17295	16401	14047	11923	10558	8693	7961	6814	4927	3488	3115	2253	1831	1166	874	587	1124	86	8
1819046	891544	12998	13167	12879	12821	12976	13693	14399	14532	14380	15731	15502	14622	15546	15035	15296	14872	14992	14372	14533	13849	13597	12731	11651	11824	11569	11060	10425	10913	11594	12604	12311	11439	11462	11112	11628	13363	13545	14012	14466	15192	15284	13858	14419	14258	13732	14040	12526	12736	12233	12279	12383	11705	11114	10990	8938	9162	8783	8374	7785	7577	6750	7171	6965	6317	6457	6713	6065	5834	5927	5798	5818	5124	5132	4815	4467	4298	3813	3636	3380	3175	3014	2464	2281	1795	1682	1583	1372	925	733	717	690	512	353	277	192	130	111	74	44	51	20	0	0	927502	12910	12513	12524	12862	13485	13108	12852	14110	14608	14540	14857	14263	14304	15005	15032	14448	14029	14305	13869	13079	13016	12075	11868	11522	11494	10954	11041	11474	11795	12287	12379	11542	11299	11792	12280	14127	14337	14628	14943	14908	15227	14174	15110	14803	14292	14548	14054	13525	13357	12693	12321	12094	12042	12306	8917	9559	9236	9120	8828	8221	7974	7652	7274	7314	6922	6941	6196	6639	6713	6281	6527	5789	6226	5973	5900	5538	5348	4586	4956	4456	4221	3529	3034	2901	2598	2542	2101	1954	1587	1553	1255	839	845	781	460	329	317	177	78	127	167	11	0
18976457	9134254	126158	123549	122687	125667	130787	134879	133826	141070	141231	143275	147181	140791	135174	131431	132833	128239	128613	130755	131797	131757	133376	125105	125629	120551	118838	119880	117599	121541	127505	141434	145705	137645	137963	139699	146861	158622	154743	156614	155006	153418	160039	150967	153221	145677	144305	140642	130236	130110	127519	125412	122695	116485	119124	119320	94929	92050	90222	93704	82538	75868	75433	71875	68778	65878	63848	63982	57894	58981	58164	59333	57267	54635	53888	51630	49306	45893	43875	39724	37789	35125	31696	27067	23615	21425	17989	16498	14357	12083	9747	7950	6229	4741	3696	2659	1940	1454	1021	789	501	357	587	32	26	9842203	118534	116787	116867	120914	125397	129640	128683	131462	136107	137018	134800	129641	128393	127348	128451	121725	120743	123535	124600	125575	128182	123306	125181	123549	122284	125228	121211	130920	133471	148399	149060	143680	143959	143445	152287	163169	164341	161689	158683	161905	164535	158985	158042	154669	149962	147949	139773	140159	135268	134575	134762	128483	131557	130782	105559	102469	103110	108519	91380	88491	86940	83176	81751	77267	77119	76216	70976	72545	71958	72921	73663	71220	71950	69347	69591	69076	64043	60830	60000	56690	54288	46701	45925	40801	37522	35572	31367	27991	24386	21074	18016	14612	12017	9124	6892	5573	4329	2962	2261	1444	2618	212	39
8049313	3940711	56780	56052	54101	53905	54620	55544	55735	58461	58686	60455	59835	56603	56398	55348	55808	53367	52372	52424	56246	59988	64886	62081	61367	57455	57291	58635	56501	59899	62280	67175	63922	61218	59970	61112	60450	65475	65494	66387	65832	65282	66716	63228	63959	63353	60600	59170	56821	56142	55052	51991	52032	50092	52731	51797	40044	41351	40471	40572	35459	32785	31571	31088	30857	29106	28827	29006	26086	26073	25060	24735	24281	22813	21989	21067	19550	18712	17217	15273	14729	13846	11386	9571	7969	7325	6416	5644	4467	3643	2924	2284	2186	1492	932	749	708	341	266	213	85	162	215	14	27	4108602	54445	52618	50672	50468	52487	53907	52582	55166	55010	57254	57809	54639	54600	52319	53299	49722	48075	49751	53396	56132	58707	55711	54479	54260	53003	55255	54516	56680	59713	65835	63064	60481	57691	58230	60758	66073	66390	67725	66565	67949	67315	66243	65650	64154	62570	62052	59661	59209	58480	55731	54043	52928	55392	55101	43620	42943	43199	44254	39986	36224	35318	34811	34870	33465	33581	33261	29789	32066	30181	30228	29852	29496	28765	27606	26647	27138	25638	23681	24132	21768	20332	18488	16329	14710	14171	13246	11458	9841	8638	7231	5838	5095	3828	2885	2125	1700	1250	945	613	503	810	70	12
642200	320695	3904	4045	4057	3944	4122	4344	4412	4301	4732	4475	4637	4682	4979	4811	5350	5217	5327	5534	5527	6076	6046	5396	5877	4939	4660	4182	3896	4073	3902	4119	3998	3819	3655	4104	3899	4649	4791	4506	5058	4772	5167	4942	5081	5182	5376	5233	4890	5167	4779	4401	4450	4103	3993	3969	2911	3205	2906	2868	2916	2421	2415	2419	2564	2304	2322	2402	1920	2254	2047	2113	2272	2129	2124	1990	2018	1853	1749	1507	1714	1358	1364	1306	1057	1069	990	851	671	744	529	489	377	314	120	218	103	82	74	32	10	12	32	0	0	321505	3825	3498	3880	3715	4104	4284	4289	4076	4039	4271	4474	4609	4417	4875	4768	4758	5232	4912	5314	5151	5242	5285	4876	4227	4100	4028	3560	3689	3639	3721	3939	3578	3461	3630	3724	4144	4866	5052	4797	5112	4828	5080	5000	4848	5390	5134	5021	4594	4339	4210	3752	3818	3883	3716	3101	3018	3021	2738	2769	2758	2560	2508	2544	2489	2522	2311	2425	2546	2682	2337	2759	2605	2682	2167	2218	2416	2250	2107	2240	1818	1961	1966	1891	1726	1592	1507	1330	1176	1199	983	894	580	578	437	365	248	203	150	136	60	130	28	0
11353140	5511578	75613	76627	76454	75815	80593	79261	81454	82683	84804	88481	88555	84911	85065	83869	85657	85063	81271	82801	81208	80872	80308	75106	72700	69668	68733	69125	67096	70977	75594	81952	81073	75532	75249	76756	79713	85933	86449	85738	90292	91195	94171	91121	93711	92063	88223	88436	83441	82484	81433	75675	76855	73262	75530	73705	54053	54477	55511	57739	50807	47465	45799	43297	43782	39701	40448	39185	36060	35866	36195	36685	36135	35315	35255	33969	32247	30205	26941	25498	24975	21348	19002	17024	15275	12813	11459	9842	8289	6870	5368	3863	3419	2310	2044	1369	1038	802	410	339	210	182	290	12	34	5841562	72439	72732	72095	73907	76897	75831	78633	79561	81331	84176	82797	80786	80475	79298	79619	79164	77566	78857	77444	79806	80710	76314	72417	70409	70564	69372	67746	72435	75532	83107	81299	77001	75178	76633	82391	88159	89066	89320	91701	93793	95816	93235	97157	93424	91669	91014	87028	85119	81982	79615	79469	77167	78342	79234	56341	57963	60084	62797	55965	51534	49747	49932	48903	45714	45798	46684	42171	43896	43141	44525	44876	42670	45710	42518	43137	43010	41654	39529	38234	33927	31744	30087	28090	25537	23638	21142	18377	16086	13901	11619	9658	8039	6635	5290	3963	3171	2335	1681	1008	850	1296	98	25
3450654	1695531	24980	24374	23981	23647	24400	23833	24042	25103	26102	25762	26831	25961	25596	25880	26310	25771	27284	27576	26898	28186	28506	25986	25571	25228	24219	23295	22062	22835	22784	24643	23506	22602	21239	21179	22511	24676	25864	26824	26133	27506	27981	26713	26853	26666	26394	25695	24382	23492	23512	21846	21263	21805	21477	21715	16638	17627	17885	17411	15658	15086	14261	13831	13476	12938	13383	13481	11577	11727	11903	11586	10996	10497	10030	9463	9823	8769	8128	7689	7435	6599	5681	4869	4629	3739	3331	3087	2500	2254	1862	1479	1077	867	791	596	522	314	138	116	61	109	121	11	0	1755123	23182	22754	22838	22104	22675	22951	23210	24045	24888	24743	24881	24299	24258	24555	24917	25057	25419	26055	25904	25951	26559	25006	23680	22856	22667	21638	21250	21595	22839	23695	22953	22221	21014	21132	22036	25031	26681	26545	26383	28125	27575	26925	27820	26354	26153	26074	25147	24372	23860	22532	22311	21909	23526	22576	17346	18438	19019	18094	16975	16245	16062	15710	15081	13721	14863	14892	13523	14357	13127	13701	13823	12481	12284	12404	12244	12323	11270	10842	10360	9815	9829	8644	8085	6828	6753	6319	5745	5037	4278	4405	3192	2520	2141	1751	1140	1072	737	639	414	347	493	28	0
3421399	1695966	23070	22306	23013	22302	23506	22887	23029	23866	24704	26534	25961	24593	23997	25158	24235	24845	24868	25127	24591	23536	25110	23699	23166	23066	23234	22974	22056	23908	24977	26494	26151	24765	23468	23231	23963	24927	25362	26328	26364	27364	26827	25775	27323	28099	27360	27636	27560	27320	26717	26267	25473	24053	24837	24418	17947	18779	18496	17760	15212	14432	14349	13162	12962	12066	11869	11659	10340	10089	10856	10366	10304	9839	9615	9970	9551	9182	8216	8117	7720	6942	6346	5593	5500	4384	3803	3612	3018	2535	2302	1530	1315	1049	790	567	482	324	208	129	94	75	101	1	8	1725433	21439	21664	21637	21545	21594	21954	22235	22784	23769	23898	23683	23622	23746	23242	23292	23507	23857	22801	23863	22903	23540	22551	22409	22171	22292	21556	21192	21895	23257	24726	24616	23171	21896	21941	22959	24162	25821	25332	26363	26550	26943	26802	28183	27974	27904	27954	28024	28450	27099	26227	26030	24338	25303	24386	18086	18627	18532	18613	16182	15215	14680	14075	13957	12844	12215	12792	11675	11195	11506	11895	11726	11349	11961	11782	11585	11505	11823	11241	10999	9859	9361	8787	7828	7431	6694	6128	5316	4941	4715	3944	2985	2461	2027	1456	1064	1038	777	402	385	296	376	35	15
12281054	5927076	73630	72826	72961	74927	78238	80931	81653	84675	85487	90778	91538	88380	87049	88419	89307	87370	85496	86098	87348	83983	84623	80562	74485	69784	67022	66961	66200	70074	77605	82291	81774	78903	78974	80887	86429	92458	92849	93615	95886	96973	101104	99584	102211	99353	96015	95908	91072	91404	87722	83494	81420	78292	84170	81906	59957	61420	61225	64823	55914	53506	49487	49857	49392	46189	44782	45176	42727	43959	43950	44292	43904	42214	44720	41704	40009	38410	35668	32854	31903	28619	25502	22842	20883	18647	15104	13554	10928	9318	7404	6107	4776	3038	2487	2134	1401	898	739	485	329	202	448	79	6	6353978	68605	68475	69707	72384	73763	76839	78516	80553	81879	85238	87131	83595	84387	83738	83732	81303	79847	79533	85379	85165	84238	81066	74791	68970	68366	66715	65942	71083	76489	84898	81975	81157	80620	85008	86876	95103	97030	96788	98201	100710	102130	101889	104218	102007	97007	97130	95083	94474	89953	85412	85539	82478	88087	85278	62644	64181	67811	69408	60612	58135	56007	55562	53968	52985	53348	53349	49545	51986	52965	55467	55470	55353	57459	54404	55332	55573	53883	49333	49700	46353	43474	41025	38344	34664	31111	27971	24731	22392	17680	16534	12990	11156	9456	6695	5064	4060	2796	2101	1400	1084	1809	123	5
1048319	503226	5952	6736	6482	6380	6793	7141	7157	7364	7703	7645	7698	7696	7265	7308	7510	7354	7167	6497	8455	8651	8783	7961	6317	6422	5828	6282	5774	6398	6384	6532	7106	6485	7615	7233	7735	8261	8467	8042	8469	8400	8404	8052	8690	8290	8490	7825	7601	7458	7136	6749	7010	6676	7073	6671	5278	5289	4756	5466	4243	3792	3729	3592	3966	3476	3653	3181	3021	3410	3341	3291	3362	3124	3639	3372	3122	3061	2883	2649	2503	2329	2251	1990	1665	1409	1452	959	838	806	580	456	519	347	259	156	128	39	79	63	33	44	52	0	0	545093	6176	6081	6039	6217	6279	6522	6912	7182	7072	7172	7476	6975	7031	6297	6555	6352	6378	6945	8195	9121	8482	8018	7454	6509	6041	5774	6446	6098	6904	7625	7790	7702	7259	7958	8198	8820	8761	8814	9268	9124	8986	8567	8884	8698	8157	8324	7667	8040	7691	7015	7344	6549	7079	7327	5493	5491	5629	5767	4801	4389	4421	4163	4162	4125	3996	3755	3819	4244	4066	3950	4135	3872	4229	4421	4538	4289	4060	4259	4166	3700	3277	3492	3318	2806	2592	2446	2076	2114	1569	1657	1193	1186	763	579	527	354	274	116	127	108	217	0	12
4012012	1947380	27536	26256	27403	27262	27273	27437	28627	29662	28832	31108	31712	29756	29713	29019	29659	28471	27799	28807	30549	33157	32709	29197	28234	27601	25562	25916	25766	26465	28274	29684	28573	27191	27142	26810	28658	31525	32479	31887	32082	31076	31416	29739	31131	30943	29754	30056	28364	27271	26943	27346	25859	25996	25843	25860	20498	21145	20407	20818	18809	17960	16662	16253	15509	14613	14616	15325	13131	13444	13183	12435	12080	10605	11280	10569	10386	9205	8563	7914	7319	6531	5860	4987	4125	3740	3052	2826	2200	1718	1535	1190	881	709	553	307	248	228	113	152	49	65	127	51	14	2064632	26392	25940	24881	24957	25443	25712	26432	28715	28967	30799	30385	28941	28398	27574	28303	26431	26859	27632	29781	31400	29744	27708	27207	27658	26402	26108	26330	27382	27842	30316	28653	27463	27716	27669	29683	31708	33145	32390	33270	32754	33062	32360	32468	32735	31999	31433	30770	29732	28688	28139	28089	27173	28400	28054	22322	22170	21380	23570	20376	19371	18682	18363	17472	16793	16796	17457	16101	16301	15030	14983	14649	14334	14496	13695	13887	13507	12685	11570	11579	10809	11008	8526	7943	7610	6400	6370	5050	4474	3964	3796	2942	2367	1865	1440	1228	753	736	510	361	192	428	68	31
754844	374554	5401	5177	4985	5044	5440	5727	5891	5279	5819	5698	5943	6113	5991	5791	6397	6618	6570	6325	6458	6277	6019	5326	5111	5401	5411	4479	4445	4200	4518	5029	4945	4492	4468	4501	4897	5265	5485	5675	5968	5978	5833	5894	6244	6184	6078	5492	5610	5755	5165	5351	4954	4547	4951	4112	3528	3321	3404	3461	3092	3046	3019	2874	2694	2748	2925	2618	2550	2399	2623	2578	2481	2690	2313	2282	2135	2218	2467	1661	1845	1605	1740	1537	1306	1074	956	853	772	682	453	408	302	260	306	171	123	89	78	70	26	11	33	0	0	380290	4770	4767	5370	4974	5096	4849	5047	5275	5436	5304	5966	5603	5919	5890	6270	5865	6145	5971	5897	5662	6245	5437	4915	4848	4752	4291	4160	4248	4545	4685	4521	4459	4360	4077	4876	5336	5614	5935	6051	6061	6330	5697	5617	5652	5530	5470	5380	5212	5538	4997	4659	4521	4364	4117	3501	3544	3780	3503	3225	2868	3082	3037	2956	2852	2965	3021	2704	2949	2926	3070	2856	2865	2724	2764	2658	2539	2477	2382	2758	2420	2405	2060	2074	1967	1819	1525	1475	1335	1287	1117	816	703	560	519	486	356	228	135	74	122	218	7	0
