928351	731069	197282	165255	16100	60832	-44732	15927
752065	601478	150587	124703	11226	53953	-42727	14658
662970	546225	116745	98004	8348	50247	-41899	10393
622497	521677	100820	86038	7284	37106	-29822	7498
513045	429599	83446	71392	7266	24640	-17374	4788
347029	280385	66644	57981	5840	18132	-12292	2823
305156	228785	76371	67050	6753	19537	-12784	2568
7513165	3980197	3532968	2417295	919336	581453	337883	196337
562800	242736	320064	227082	78321	54320	24001	14661
556658	292510	264148	189007	62679	40062	22617	12462
531473	272625	258848	170579	66816	35338	31478	21453
579240	149078	430162	262197	129467	61757	67710	38498
596489	137359	459130	301693	122932	97263	25669	34505
606896	203272	403624	279195	100523	74795	25728	23906
663172	307554	355618	248566	89043	61734	27309	18009
643788	362271	281517	199172	70083	45817	24266	12262
574309	367942	206367	147846	51051	30013	21038	7470
507780	350170	157610	111779	40722	23323	17399	5109
397244	288546	108698	73504	32452	15906	16546	2742
323494	244105	79389	52780	24592	11392	13200	2017
286485	226110	60375	41297	18043	8977	9066	1035
252066	204806	47260	34600	11831	7430	4401	829
202134	162408	39726	30595	8632	6119	2513	499
126697	97477	29220	22614	6158	3798	2360	448
102440	71228	31212	24789	5991	3409	2582	432
603106	342460	260646	193178	60252	85459	-25207	7216
43223	20863	22360	16419	5124	7357	-2233	817
47602	29440	18162	13700	3892	5784	-1892	570
53048	30405	22643	15840	5999	5853	146	804
50648	8808	41840	26582	14106	12972	1134	1152
38809	6447	32362	23987	7341	16938	-9597	1034
37807	12765	25042	18443	5674	9801	-4127	925
47747	24582	23165	17185	5247	7432	-2185	733
50894	32609	18285	14226	3607	5727	-2120	452
47768	34200	13568	10580	2720	3826	-1106	268
37696	28251	9445	7490	1797	2609	-812	158
28620	22378	6242	4805	1369	1870	-501	68
24647	19656	4991	3955	974	1342	-368	62
23037	18694	4343	3567	730	1071	-341	46
22964	18681	4283	3709	541	824	-283	33
19012	14960	4052	3609	423	646	-223	20
14922	10927	3995	3678	288	651	-363	29
14662	8794	5868	5403	420	756	-336	45
10599968	6095656	4504312	3795077	588650	705590	-116940	120585
816215	379928	436287	371000	55868	54089	1779	9419
831032	482469	348563	298265	42117	45081	-2964	8181
804052	474755	329297	275530	43416	49656	-6240	10351
736929	223526	513403	428781	66990	92150	-25160	17632
732936	165450	567486	465385	81045	96126	-15081	21056
780825	273513	507312	420338	71351	75545	-4194	15623
891646	444185	447461	374332	60971	64726	-3755	12158
930590	569160	361430	304998	47841	51876	-4035	8591
836227	573810	262417	223224	34012	40425	-6413	5181
723958	526668	197290	168261	25092	34869	-9777	3937
554342	426615	127727	108806	16597	26842	-10245	2324
453121	359836	93285	81179	10287	22553	-12266	1819
404408	330452	73956	64632	8005	17986	-9981	1319
391832	322610	69222	61283	6939	12286	-5347	1000
325321	263500	61821	54470	6525	8842	-2317	826
214669	163472	51197	44868	5799	6199	-400	530
171865	115707	56158	49725	5795	6339	-544	638
3215719	1650318	1565401	1187740	322500	305613	16887	55161
244679	96803	147876	112576	30886	28969	1917	4414
253488	125288	128200	98163	26728	23833	2895	3309
264101	128548	135553	101567	27519	22198	5321	6467
250278	54689	195589	143652	40885	36749	4136	11052
226636	46010	180626	133470	37703	45445	-7742	9453
220393	70752	149641	111509	32355	34146	-1791	5777
263768	119895	143873	108443	30504	29111	1393	4926
269434	147135	122299	94075	24892	23024	1868	3332
240912	147703	93209	72769	18537	16753	1784	1903
210566	138983	71583	55107	15061	13335	1726	1415
172438	121171	51267	39287	10910	8631	2279	1070
143326	105526	37800	28709	8358	6331	2027	733
129874	99887	29987	23321	6302	5104	1198	364
114045	90818	23227	18776	4029	3698	331	422
93230	73323	19907	16482	3253	3247	6	172
62388	47084	15304	12982	2166	2421	-255	156
56163	36703	19460	16852	2412	2618	-206	196
3199323	1496938	1702385	1219696	399328	324663	74665	83361
235660	86549	149111	109416	32979	24852	8127	6716
241529	117011	124518	92947	26323	21209	5114	5248
239898	113147	126751	90917	26766	24837	1929	9068
231238	42550	188688	127126	45174	43010	2164	16388
233035	32187	200848	131533	55617	40576	15041	13698
236161	56075	180086	125911	44492	33364	11128	9683
258573	97245	161328	116487	38025	29067	8958	6816
273190	135193	137997	101900	31243	23809	7434	4854
273254	158966	114288	86239	24736	19871	4865	3313
234871	146110	88761	66615	19734	16396	3338	2412
171848	113062	58786	42986	14253	12096	2157	1547
132179	88686	43493	30762	11435	8365	3070	1296
112373	79999	32374	22442	9038	8048	990	894
107682	80114	27568	20757	6238	6642	-404	573
95604	70627	24977	19492	5181	5594	-413	304
65727	45992	19735	15550	3958	3543	415	227
56501	33425	23076	18616	4136	3384	752	324
11555538	7333591	4221947	3387963	668753	800049	-131296	165231
826549	451826	374723	306409	55442	55393	49	12872
867276	559575	307701	251854	44431	45959	-1528	11416
841522	536424	305098	230139	58766	56012	2754	16193
753907	291609	462298	351380	87010	116653	-29643	23908
728258	208542	519716	411228	82541	119943	-37402	25947
822603	335053	487550	391354	76271	86873	-10602	19925
959613	532668	426945	341699	69627	73436	-3809	15619
1005518	669400	336118	272180	52100	57581	-5481	11838
911652	671788	239864	196379	35814	43122	-7308	7671
789771	612055	177716	144355	28177	37280	-9103	5184
617035	493794	123241	99275	20397	27038	-6641	3569
511577	419690	91887	74369	14578	21276	-6698	2940
483416	404528	78888	64884	12105	18695	-6590	1899
490569	414972	75597	64455	9352	13856	-4504	1790
422296	348139	74157	64653	8250	10496	-2246	1254
291596	225968	65628	57733	6650	8563	-1913	1245
232380	157560	74820	65617	7242	7873	-631	1961
985184	572209	412975	290449	96980	93744	3236	25546
71870	35846	36024	27058	6770	6482	288	2196
71811	41860	29951	23013	5103	5174	-71	1835
75115	41475	33640	19513	10957	6590	4367	3170
71815	24006	47809	24228	19234	13490	5744	4347
64217	17653	46564	31397	11612	15873	-4261	3555
75081	27760	47321	34036	10626	10300	326	2659
86426	44049	42377	31197	8857	8933	-76	2323
85218	52460	32758	25114	6080	6630	-550	1564
75506	51674	23832	18225	4431	4847	-416	1176
66500	48221	18279	13624	3818	4044	-226	837
49623	37411	12212	9310	2413	2847	-434	489
39283	30011	9272	7109	1740	2447	-707	423
36078	28875	7203	5681	1276	1982	-706	246
37814	30991	6823	5448	1092	1415	-323	283
33899	27430	6469	5314	984	1152	-168	171
24252	18769	5483	4467	877	719	158	139
20676	13718	6958	5715	1110	819	291	133
3748669	2097193	1651476	1149649	442449	310244	132205	59378
286291	134653	151638	111865	35599	27926	7673	4174
293460	163754	129706	95528	30638	22080	8558	3540
290886	159472	131414	89839	35332	21669	13663	6243
282022	89895	192127	126363	54996	37062	17934	10768
274083	73923	200160	138500	52119	47623	4496	9541
279558	105851	173707	122749	43779	39002	4777	7179
322316	160320	161996	114669	41639	32594	9045	5688
315607	186824	128783	92098	32794	23330	9464	3891
288742	190539	98203	69794	25532	16139	9393	2877
258094	179695	78399	54030	22430	12106	10324	1939
206006	148814	57192	35910	20009	8358	11651	1273
165759	124238	41521	24926	15793	6326	9467	802
147390	114626	32764	19521	12719	4450	8269	524
125981	102355	23626	16088	7292	3679	3613	246
99682	80231	19451	14177	5028	3469	1559	246
63251	48033	15218	11519	3484	2285	1199	215
49541	33970	15571	12073	3266	2146	1120	232
703820	391777	312043	232370	72548	85016	-12468	7125
54325	26376	27949	20553	6731	7337	-606	665
59883	35578	24305	17879	5665	5358	307	761
61788	35072	26716	19806	6253	6852	-599	657
53465	10045	43420	31607	10765	14601	-3836	1048
44600	8789	35811	25860	8946	13935	-4989	1005
45596	15752	29844	21702	7400	8296	-896	742
57368	29199	28169	20509	6822	7426	-604	838
59059	36207	22852	17248	5092	5634	-542	512
53970	36546	17424	13208	3957	4590	-633	259
43254	30519	12735	9514	3022	3008	14	199
33244	24289	8955	6695	2176	2088	88	84
29152	22178	6974	5190	1635	1561	74	149
27438	21853	5585	4186	1306	1445	-139	93
25768	20475	5293	4414	853	944	-91	26
22372	17207	5165	4456	685	708	-23	24
16938	12055	4883	4271	599	592	7	13
15600	9637	5963	5272	641	641	0	50
5315920	2865547	2450373	1804435	567966	421652	146314	77972
395794	168891	226903	171140	50246	37694	12552	5517
397496	208451	189045	142843	41291	28881	12410	4911
389481	206790	182691	132336	42205	29054	13151	8150
388221	113036	275185	196182	65345	47189	18156	13658
404119	98398	305721	218629	73362	58754	14608	13730
407443	143664	263779	193938	60574	50897	9677	9267
458468	216991	241477	177006	56822	44641	12181	7649
454558	256659	197899	146526	46039	34214	11825	5334
414177	263878	150299	112625	34254	24759	9495	3420
371137	254501	116636	86530	27965	20503	7462	2141
292956	212790	80166	57958	20937	13530	7407	1271
239231	179196	60035	43203	15864	8973	6891	968
204818	160559	44259	32375	11394	7350	4044	490
180421	143870	36551	28952	7232	5071	2161	367
145041	114460	30581	24226	5862	4072	1790	493
92834	69929	22905	18385	4234	2933	1301	286
79725	53484	26241	21581	4340	3137	1203	320
19241518	9545367	9696151	7607342	1362849	1214609	148240	725960
1660902	699196	961706	772426	127522	114224	13298	61758
1642973	837742	805231	648499	103302	90585	12717	53430
1609455	814034	795421	613800	96126	93270	2856	85495
1537295	426804	1110491	837292	146898	146994	-96	126301
1575680	347987	1227693	916133	192892	153561	39331	118668
1557149	489325	1067824	823413	160410	142552	17858	84001
1730381	752330	978051	772322	143315	131177	12138	62414
1674199	884206	789993	633253	111289	100267	11022	45451
1422217	852090	570127	458353	81085	73874	7211	30689
1178135	761257	416878	337917	59571	52914	6657	19390
885694	611163	274531	221909	40431	36647	3784	12191
699971	506586	193385	155404	28635	25128	3507	9346
609893	464542	145351	116758	22432	18186	4246	6161
538300	422445	115855	95035	16251	12392	3859	4569
418701	325892	92809	77177	13156	9729	3427	2476
268902	198825	70077	58197	10076	6664	3412	1804
231671	150943	80728	69454	9458	6445	3013	1816
2023875	998458	1025417	718565	242189	216893	25296	64663
191983	83076	108907	81985	21894	23338	-1444	5028
192204	109005	83199	60500	18408	16164	2244	4291
213156	117726	95430	61904	26081	15912	10169	7445
228640	55888	172752	110880	48129	26127	22002	13743
177789	29177	148612	106003	29642	40972	-11330	12967
147555	43685	103870	75418	21700	26613	-4913	6752
153071	68878	84193	60298	19418	18572	846	4477
150458	86250	64208	44985	15985	13344	2641	3238
133108	86680	46428	33255	11117	9866	1251	2056
103558	70161	33397	23588	8217	7707	510	1592
79447	56253	23194	16050	6025	5251	774	1119
62375	45623	16752	11333	4676	4226	450	743
54500	41486	13014	8907	3639	3100	539	468
48282	38276	10006	7045	2577	2188	389	384
39379	31206	8173	5984	1971	1519	452	218
26879	20634	6245	4761	1388	1036	352	96
21491	14454	7037	5669	1322	958	364	46
574842	339599	235243	158102	69748	67494	2254	7393
41732	22335	19397	14061	4756	3698	1058	580
44829	29175	15654	11604	3587	3061	526	463
45573	26316	19257	11682	6893	5106	1787	682
38485	9722	28763	16150	11562	11192	370	1051
33939	7213	26726	17665	8086	10992	-2906	975
40116	14102	26014	17612	7474	6996	478	928
49973	26121	23852	16770	6294	6112	182	788
52250	32881	19369	13611	5146	4524	622	612
50195	35952	14243	10195	3614	3913	-299	434
43584	32376	11208	7776	3116	3323	-207	316
32910	25026	7884	5182	2497	2149	348	205
23961	18261	5700	3595	1987	1711	276	118
21417	16976	4441	2968	1380	1475	-95	93
19492	15882	3610	2456	1092	1227	-135	62
15622	12394	3228	2378	819	882	-63	31
10792	8261	2531	1904	619	526	93	8
9972	6606	3366	2493	826	607	219	47
6619266	3453486	3165780	2138591	821738	746008	75730	205451
496472	214545	281927	196017	69520	64670	4850	16390
499166	263116	236050	165327	56116	50454	5662	14607
476566	247167	229399	153215	57336	48367	8969	18848
480488	126019	354469	212024	114703	80063	34640	27742
493450	98547	394903	244332	117909	112021	5888	32662
534584	161725	372859	247942	98684	95015	3669	26233
621227	268982	352245	241712	87995	83425	4570	22538
599988	325865	274123	192049	65733	61883	3850	16341
527949	335351	192598	138509	43288	43089	199	10801
468824	324476	144348	103503	33302	33752	-450	7543
356429	261591	94838	67638	22483	23699	-1216	4717
273556	209443	64113	45829	15692	17530	-1838	2592
231464	183190	48274	34439	11928	11559	369	1907
203345	164984	38361	28559	8654	7228	1426	1148
164700	131867	32833	25362	6832	5560	1272	639
105390	79075	26315	20523	5496	4095	1401	296
85668	57543	28125	21611	6067	3598	2469	447
5501398	2675514	2825884	2031822	618395	543065	75330	175667
426278	172861	253417	186223	52100	47893	4207	15094
435598	221382	214216	158378	42560	39420	3140	13278
421013	216503	204510	145944	40999	39583	1416	17567
391002	82498	308504	208116	75436	62364	13072	24952
402393	60035	342358	226836	88310	70420	17890	27212
437224	111491	325733	227626	75917	63344	12573	22190
491394	197293	294101	213280	63944	54601	9343	16877
497462	262175	235287	173648	49543	43633	5910	12096
455735	277746	177989	133775	36010	32173	3837	8204
387648	250062	137586	104374	27693	25421	2272	5519
282855	192652	90203	67209	19269	17839	1430	3725
210634	147551	63083	46994	12721	13651	-930	3368
175078	128699	46379	34474	9771	11047	-1276	2134
162922	125222	37700	29195	7055	8057	-1002	1450
142863	107980	34883	27523	6483	6356	127	877
98757	71068	27689	22294	4936	3819	1117	459
82542	50296	32246	25933	5648	3444	2204	665
1706931	1081045	625886	479065	138487	149241	-10754	8334
112588	57857	54731	41737	12424	11476	948	570
115042	71671	43371	33472	9448	9223	225	451
123645	76080	47565	35900	10804	10176	628	861
122075	41949	80126	62301	16072	23003	-6931	1753
112934	37209	75725	58354	15823	23493	-7670	1548
114667	52479	62188	47516	13942	15556	-1614	730
131321	75973	55348	41228	13469	12422	1047	651
142604	94935	47669	36463	10740	10318	422	466
141468	102203	39265	30260	8647	8167	480	358
128986	98164	30822	22902	7606	6564	1042	314
97989	77228	20761	14937	5694	4578	1116	130
86786	69463	17323	12945	4244	3760	484	134
76149	62561	13588	10254	3192	2806	386	142
72926	61546	11380	9257	2061	2203	-142	62
58593	48474	10119	8326	1764	1917	-153	29
37386	29975	7411	6035	1343	1679	-336	33
31772	23278	8494	7178	1214	1900	-686	102
5022073	2836232	2185841	1783204	338108	330826	7282	64529
379091	181234	197857	161496	31169	22960	8209	5192
403421	239431	163990	135343	25097	19392	5705	3550
402269	236217	166052	133248	26117	24538	1579	6687
361414	92826	268588	214671	41631	51710	-10079	12286
331871	60418	271453	217253	42500	50866	-8366	11700
370646	120133	250513	203207	39635	35520	4115	7671
438170	218831	219339	178195	36026	28309	7717	5118
444380	273339	171041	139921	27297	22671	4626	3823
397822	276112	121710	100761	18306	16836	1470	2643
332349	241688	90661	75101	14007	14068	-61	1553
251582	192614	58968	47939	9970	11306	-1336	1059
206390	160811	45579	37386	7307	9642	-2335	886
181716	145667	36049	30084	5395	7889	-2494	570
175304	143223	32081	27786	3769	5319	-1550	526
147508	116520	30988	27141	3470	3943	-473	377
104137	77592	26545	23420	2877	2820	57	248
94003	59576	34427	30252	3535	3037	498	640
462809	237506	225303	147232	72834	85361	-12527	5237
33117	13050	20067	13284	6307	6951	-644	476
38847	20659	18188	12267	5617	5968	-351	304
41063	21256	19807	13273	6085	7423	-1338	449
34119	6105	28014	18153	8882	13133	-4251	979
30123	4796	25327	15193	9282	11895	-2613	852
29501	8267	21234	13668	6981	8448	-1467	585
36438	16165	20273	13402	6336	7328	-992	535
43116	24146	18970	12694	5987	7020	-1033	289
40977	25565	15412	10522	4692	4997	-305	198
33360	22021	11339	7393	3713	3813	-100	233
24926	17444	7482	4606	2769	2599	170	107
19755	14171	5584	3245	2281	1855	426	58
15898	12380	3518	2270	1217	1355	-138	31
15339	12159	3180	2272	861	895	-34	47
11507	9047	2460	1734	688	686	2	38
7971	6005	1966	1438	520	558	-38	8
6752	4270	2482	1818	616	437	179	48
